Ti,Nb,Zr,Sn,Modulus,Ms,e/a ratio,Bo,Md,Mo eq.,Bo + Md,Yield Strength (MPa),Hardness (HV),Elongation (%),Corrosion Resistance,Inferred_Phase,Fabrication Method,Heat Treatment,Cooling Rate
69,23,4,4,55.81419627,478.1822278,4.140134785,2.830978278,2.449246033,9.52,5.280224312,733,392,10.03519786,No,BCC (β),Arc Melting,1000°C/1h → Water Quench,Slow
68,23,4,5,52.27276379,431.7531378,4.141130785,2.828834778,2.447595609,9.82,5.276430386,745,380,11.63528371,No,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
67,23,4,6,49.50237708,383.8294067,4.142141045,2.826660589,2.445921555,10.12,5.272582144,757,488,14.39147703,No,BCC (β),Arc Melting,800°C/1h → Water Quench,Slow
66,23,4,7,47.69643181,334.7314171,4.143165873,2.824455049,2.444223362,10.42,5.268678411,769,376,12.21421526,Yes,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Slow
65,23,4,8,46.87508827,284.9612884,4.144205586,2.822217474,2.442500504,10.72,5.264717978,781,372,8.760830297,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
64,23,4,9,46.93263614,235.2137633,4.14526051,2.819947162,2.440752439,11.02,5.260699601,793,447,14.99245658,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
63,23,4,10,47.70055589,186.3620274,4.146330983,2.817643389,2.438978609,11.32,5.256621998,805,451,6.111072733,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
62,23,4,11,48.99819991,139.4143953,4.147417351,2.815305408,2.437178442,11.62,5.25248385,817,467,13.50692259,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Fast
61,23,4,12,50.66238231,95.44415453,4.148519969,2.812932454,2.435351345,11.92,5.248283799,829,483,12.13904336,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Fast
68,23,5,4,53.12480739,448.4667813,4.140926866,2.833057007,2.452297721,9.99,5.285354728,743,451,11.07070781,No,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
67,23,5,5,50.01441248,400.8655698,4.141934198,2.830916163,2.450659714,10.29,5.281575876,755,428,7.375485456,No,BCC (β),Arc Melting,1000°C/1h → Water Quench,Slow
66,23,5,6,47.81903804,352.1452037,4.142956034,2.828744493,2.448998122,10.59,5.277742614,767,434,9.494802637,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
65,23,5,7,46.61801096,302.8231545,4.143992691,2.826541327,2.447312431,10.89,5.273853758,779,395,5.822085129,Yes,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Slow
64,23,5,8,46.34379085,253.6080487,4.145044491,2.824305974,2.445602114,11.19,5.269908089,791,453,11.35325307,Yes,BCC (β),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
63,23,5,9,46.84378789,205.3831825,4.146111771,2.822037725,2.443866628,11.49,5.265904353,803,388,6.100891642,Yes,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Slow
62,23,5,10,47.937527,159.1610966,4.147194874,2.819735848,2.442105411,11.79,5.261841259,815,377,7.759415421,Yes,BCC (β),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
61,23,5,11,49.45382191,116.012065,4.148294155,2.817399589,2.440317888,12.09,5.257717477,827,442,8.710671831,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Fast
60,23,5,12,51.24827493,76.97641311,4.149409978,2.815028172,2.438503465,12.39,5.253531637,839,487,8.107508523,Yes,BCC (β),Arc Melting,800°C/1h → Water Quench,Fast
67,23,6,4,50.68583918,419.197928,4.141727952,2.835159369,2.455384102,10.46,5.290543471,753,356,8.913925291,No,BCC (β),Cold Rolling + Annealing,1000°C/1h → Water Quench,Slow
66,23,6,5,48.11193132,370.8757216,4.14274681,2.833021381,2.453758905,10.76,5.286780285,765,441,14.05033362,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
65,23,6,6,46.52265447,322.0219969,4.143780423,2.830852431,2.452110171,11.06,5.282962602,777,450,11.88646869,Yes,BCC (β),Cold Rolling + Annealing,500°C/4h → Air Cool,Slow
64,23,6,7,45.89702113,273.358458,4.144829114,2.828651842,2.450437387,11.36,5.279089229,789,359,10.36278341,Yes,BCC (β),Arc Melting,500°C/4h → Air Cool,Slow
63,23,6,8,46.10583818,225.7774901,4.145893215,2.826418916,2.448740023,11.66,5.275158939,801,465,12.00562257,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
62,23,6,9,46.97350206,180.294713,4.146973068,2.824152936,2.447017531,11.96,5.271170467,813,476,13.76853432,Yes,BCC (β),Arc Melting,500°C/4h → Air Cool,Slow
61,23,6,10,48.32295837,137.9762438,4.148069026,2.821853161,2.445269351,12.26,5.267122512,825,432,11.01892384,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Fast
60,23,6,11,49.9996161,99.85098492,4.149181451,2.81951883,2.443494903,12.56,5.263013734,837,446,7.777812627,Yes,BCC (β),Cold Rolling + Annealing,1000°C/1h → Water Quench,Fast
59,23,6,12,51.87951769,66.82299446,4.150310718,2.817149159,2.441693591,12.86,5.25884275,849,493,10.22513757,Yes,FCC/HCP (α),Laser Additive Manufacturing,500°C/4h → Air Cool,Fast
66,23,7,4,48.57298423,390.9648589,4.142538197,2.837285768,2.458505772,10.93,5.295791541,763,394,7.911366527,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
65,23,7,5,46.593068,342.5953703,4.143568781,2.835150844,2.456893787,11.23,5.292044631,775,459,6.746631745,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
64,23,7,6,45.59944939,294.4976191,4.144614375,2.832984822,2.455258322,11.53,5.288243144,787,447,9.862293681,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
63,23,7,7,45.49451051,247.572019,4.145675311,2.83078702,2.45359886,11.83,5.28438588,799,401,7.066538904,Yes,BCC (β),Cold Rolling + Annealing,1000°C/1h → Water Quench,Slow
62,23,7,8,46.11327436,202.8361067,4.146751929,2.828556731,2.45191487,12.13,5.280471601,811,468,8.751856095,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
61,23,7,9,47.27577455,161.3507132,4.147844579,2.826293231,2.450205803,12.43,5.276499034,823,404,5.149143591,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
60,23,7,10,48.81818536,124.1323544,4.148953622,2.823995772,2.448471096,12.73,5.272466868,835,390,6.811734073,Yes,BCC (β),Laser Additive Manufacturing,1000°C/1h → Water Quench,Fast
59,23,7,11,50.60575784,92.06693456,4.150079429,2.821663584,2.446710166,13.03,5.26837375,847,497,7.952663232,Yes,FCC/HCP (α),Arc Melting,800°C/1h → Water Quench,Fast
58,23,7,12,52.53455182,65.84000421,4.151222384,2.819295874,2.444922415,13.33,5.264218289,859,433,6.450718103,Yes,FCC/HCP (α),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Fast
65,23,8,4,46.83139661,364.5705675,4.14335776,2.83943662,2.461663341,11.4,5.301099961,773,448,11.38860594,Yes,BCC (β),Arc Melting,800°C/1h → Water Quench,Slow
64,23,8,5,45.45737016,317.0471718,4.144400272,2.837304972,2.460064982,11.7,5.297369954,785,467,12.3220686,Yes,BCC (β),Arc Melting,1000°C/1h → Water Quench,Slow
63,23,8,6,45.017507,270.7821235,4.145458058,2.835142094,2.458443205,12,5.293585299,797,405,5.412093738,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
62,23,8,7,45.36424515,226.7937141,4.146531455,2.832947294,2.456797493,12.3,5.289744788,809,364,9.05885241,Yes,BCC (β),Arc Melting,800°C/1h → Water Quench,Slow
61,23,8,8,46.31860778,186.1363859,4.147620812,2.830719861,2.455127312,12.6,5.285847173,821,452,11.9139517,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
60,23,8,9,47.70908635,149.8133575,4.148726488,2.828459061,2.453432112,12.9,5.281891172,833,405,11.41810965,Yes,BCC (β),Laser Additive Manufacturing,800°C/1h → Water Quench,Fast
59,23,8,10,49.39031163,118.691749,4.149848851,2.826164138,2.451711326,13.2,5.277875464,845,412,5.484147878,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Fast
58,23,8,11,51.24795004,93.4350945,4.150988283,2.823834315,2.44996437,13.5,5.273798685,857,402,7.479154951,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Fast
57,23,8,12,53.19646441,74.4636137,4.152145177,2.821468789,2.448190644,13.8,5.269659433,869,458,5.104698584,Yes,FCC/HCP (α),Laser Additive Manufacturing,800°C/1h → Water Quench,Fast
64,23,9,4,45.47590416,341.0160617,4.144186802,2.841612349,2.46485743,11.87,5.306469779,783,490,11.36117725,Yes,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Slow
63,23,9,5,44.68222703,295.4098007,4.145241451,2.839484198,2.463273123,12.17,5.302757321,795,407,11.9006163,Yes,BCC (β),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
62,23,9,6,44.73399034,252.1619817,4.146311642,2.837324685,2.461665468,12.47,5.298990153,807,418,11.90851534,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
61,23,9,7,45.45814511,212.3195995,4.147397721,2.835133111,2.460033946,12.77,5.295167057,819,389,14.00696332,Yes,BCC (β),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
60,23,9,8,46.67778089,176.8717317,4.148500045,2.832908758,2.458378021,13.07,5.291286779,831,432,14.32210366,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
59,23,9,9,48.23745819,146.666168,4.149618981,2.830650884,2.456697142,13.37,5.287348026,843,457,13.71828469,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Fast
58,23,9,10,50.01215276,122.3441943,4.150754907,2.828358726,2.45499074,13.67,5.283349466,855,401,12.68931044,Yes,FCC/HCP (α),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Fast
57,23,9,11,51.90687344,104.3033339,4.151908213,2.826031497,2.453258229,13.97,5.279289726,867,388,12.1853321,Yes,FCC/HCP (α),Arc Melting,700°C/2h → Furnace Cool,Fast
56,23,9,12,53.85230736,92.69083546,4.153079301,2.823668386,2.451499005,14.27,5.275167392,879,419,14.02316813,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Fast
63,23,10,4,44.4955113,321.4421857,4.145025489,2.843813389,2.468088676,12.34,5.311902066,793,376,5.234645468,Yes,BCC (β),Cold Rolling + Annealing,700°C/2h → Furnace Cool,Slow
62,23,10,5,44.23014355,278.9199788,4.146092488,2.841688962,2.46651886,12.64,5.308207822,805,412,14.16120225,Yes,BCC (β),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
61,23,10,6,44.70139824,239.8708648,4.147175304,2.839533043,2.464925772,12.94,5.304458815,817,400,12.13797154,Yes,BCC (β),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
60,23,10,7,45.73010741,205.2690204,4.148274291,2.837344926,2.463308893,13.24,5.300653819,829,415,5.565653486,Yes,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
59,23,10,8,47.15180926,175.9424576,4.149389814,2.835123886,2.461667685,13.54,5.296791571,841,494,12.75847459,Yes,BCC (β),Laser Additive Manufacturing,1000°C/1h → Water Quench,Slow
58,23,10,9,48.83070075,152.5100874,4.15052225,2.832869172,2.460001595,13.84,5.292870767,853,392,5.306989642,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
57,23,10,10,50.66180491,135.346881,4.151671985,2.830580014,2.458310053,14.14,5.288890067,865,430,7.388998061,Yes,FCC/HCP (α),Arc Melting,800°C/1h → Water Quench,Fast
56,23,10,11,52.56752298,124.5793918,4.15283942,2.828255617,2.45659247,14.44,5.284848087,877,355,11.87691905,Yes,FCC/HCP (α),Arc Melting,1000°C/1h → Water Quench,Fast
55,23,10,12,54.49243201,120.1073953,4.154024966,2.82589516,2.454848242,14.74,5.280743402,889,493,8.714641024,Yes,FCC/HCP (α),Arc Melting,1000°C/1h → Water Quench,Fast
62,23,11,4,43.86023239,307.0302659,4.145873989,2.846040185,2.471357733,12.81,5.317397918,803,446,14.8523998,Yes,BCC (β),Laser Additive Manufacturing,1000°C/1h → Water Quench,Slow
61,23,11,5,44.05565144,268.7439078,4.146953557,2.843919716,2.469802857,13.11,5.313722573,815,397,11.65266766,Yes,BCC (β),Laser Additive Manufacturing,1000°C/1h → Water Quench,Slow
60,23,11,6,44.87228874,234.9498076,4.148049222,2.841767627,2.468224795,13.41,5.309992422,827,483,8.293673644,Yes,BCC (β),Arc Melting,800°C/1h → Water Quench,Slow
59,23,11,7,46.13833815,206.4558654,4.149161349,2.839583206,2.466623025,13.71,5.306206231,839,396,9.936695039,Yes,BCC (β),Arc Melting,800°C/1h → Water Quench,Slow
58,23,11,8,47.70742951,183.8586092,4.15029031,2.837365718,2.464997008,14.01,5.302362726,851,399,5.654717116,Yes,FCC/HCP (α),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
57,23,11,9,49.46415726,167.5107192,4.151436492,2.835114407,2.463346189,14.31,5.298460596,863,453,6.873722976,Yes,FCC/HCP (α),Arc Melting,800°C/1h → Water Quench,Slow
56,23,11,10,51.3220259,157.5184987,4.15260029,2.832828493,2.461669997,14.61,5.294498491,875,464,6.837231623,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
55,23,11,11,53.21852668,153.7647521,4.153782115,2.830507173,2.459967842,14.91,5.290475015,887,397,7.175312013,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),1000°C/1h → Water Quench,Slow
54,23,11,12,55.10987948,155.948657,4.154982388,2.828149616,2.458239117,15.21,5.286388733,899,497,10.2429895,Yes,FCC/HCP (α),Laser Additive Manufacturing,500°C/4h → Air Cool,Slow
61,23,12,4,43.52837505,298.8750856,4.146732477,2.84829319,2.474665268,13.28,5.322958458,813,417,14.96644047,Yes,BCC (β),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
60,23,12,5,44.11092392,265.8413576,4.147824836,2.846176921,2.473125796,13.58,5.319302718,825,433,8.093672949,Yes,BCC (β),Arc Melting,500°C/4h → Air Cool,Slow
59,23,12,6,45.20240486,238.1245002,4.148933581,2.844028907,2.471563231,13.88,5.315592138,837,498,8.199550676,Yes,BCC (β),Arc Melting,1000°C/1h → Water Quench,Slow
58,23,12,7,46.64650019,216.2987792,4.150059085,2.841848428,2.469977049,14.18,5.311825477,849,455,10.63908748,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
57,23,12,8,48.317084,200.6949721,4.151201728,2.839634741,2.468366711,14.48,5.308001452,861,392,7.765285233,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
56,23,12,9,50.11816524,191.3996984,4.152361907,2.837387083,2.46673166,14.78,5.304118743,873,434,9.027780022,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
55,23,12,10,51.97955337,188.2794503,4.153540028,2.835104666,2.465071324,15.08,5.300175989,885,413,9.650384921,Yes,FCC/HCP (α),Laser Additive Manufacturing,800°C/1h → Water Quench,Slow
54,23,12,11,53.85150299,191.0208826,4.15473651,2.832786676,2.46338511,15.38,5.296171786,897,379,6.566816231,Yes,FCC/HCP (α),Arc Melting,500°C/4h → Air Cool,Slow
53,23,12,12,55.69984495,199.1781779,4.155951787,2.830432276,2.461672411,15.68,5.292104687,909,410,8.575249963,Yes,FCC/HCP (α),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
68,24,4,4,53.78968657,449.5450831,4.147070736,2.833108091,2.449118041,9.8,5.282226132,748,450,9.739419581,No,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
67,24,4,5,50.75615374,402.2281317,4.148122104,2.830967368,2.447457117,10.1,5.278424485,760,445,13.09990551,No,BCC (β),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
66,24,4,6,48.63298175,353.5896031,4.149188611,2.828795818,2.445772275,10.4,5.274568093,772,425,11.37671059,No,BCC (β),Powder Metallurgy (Sintering),700°C/2h → Furnace Cool,Slow
65,24,4,7,47.50379707,304.0582699,4.150270589,2.82659277,2.444062995,10.7,5.270655765,784,413,11.42228406,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
64,24,4,8,47.30282397,254.2548604,4.151368374,2.824357533,2.442328741,11,5.266686274,796,468,7.956480427,Yes,FCC/HCP (α),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
63,24,4,9,47.87655836,204.9885013,4.152482317,2.822089398,2.440568961,11.3,5.26265836,808,456,9.637057402,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
62,24,4,10,49.04181069,157.2247481,4.153612778,2.819787632,2.438783089,11.6,5.258570721,820,352,13.27903931,Yes,FCC/HCP (α),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
61,24,4,11,50.62397349,112.0247742,4.154760125,2.817451482,2.436970539,11.9,5.254422021,832,447,10.60763841,Yes,FCC/HCP (α),Arc Melting,800°C/1h → Water Quench,Fast
60,24,4,12,52.47538795,70.4625166,4.15592474,2.815080172,2.435130709,12.2,5.250210881,844,405,7.294637701,Yes,FCC/HCP (α),Cold Rolling + Annealing,500°C/4h → Air Cool,Fast
67,24,5,4,51.3779351,419.1593965,4.147906841,2.835210982,2.452186696,10.27,5.287397678,758,394,5.377030979,No,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
66,24,5,5,48.87857629,370.8774247,4.14897024,2.83307312,2.450538325,10.57,5.283611445,770,491,6.437027639,No,BCC (β),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
65,24,5,6,47.36261207,321.7673131,4.150049041,2.830904295,2.448866079,10.87,5.279770374,782,460,11.12066509,Yes,FCC/HCP (α),Laser Additive Manufacturing,700°C/2h → Furnace Cool,Slow
64,24,5,7,46.81174685,272.4646363,4.15114358,2.828703829,2.447169437,11.17,5.275873266,794,436,10.3717357,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
63,24,5,8,47.09671157,223.7904934,4.152254205,2.826471024,2.44544786,11.47,5.271918884,806,396,13.89901127,Yes,FCC/HCP (α),Arc Melting,1000°C/1h → Water Quench,Slow
62,24,5,9,48.0396675,176.7172583,4.153381273,2.824205162,2.443700795,11.77,5.267905957,818,462,10.0529044,Yes,FCC/HCP (α),Arc Melting,700°C/2h → Furnace Cool,Slow
61,24,5,10,49.46023856,132.3060326,4.154525152,2.821905504,2.441927672,12.07,5.263833176,830,368,11.97168434,Yes,FCC/HCP (α),Arc Melting,800°C/1h → Water Quench,Fast
60,24,5,11,51.20038394,91.62311535,4.15568622,2.819571287,2.440127903,12.37,5.259699191,842,387,11.48005035,Yes,FCC/HCP (α),Cold Rolling + Annealing,500°C/4h → Air Cool,Fast
59,24,5,12,53.13321524,55.64903721,4.156864868,2.817201728,2.438300884,12.67,5.255502611,854,480,13.57126933,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Fast
66,24,6,4,49.29166654,389.4768996,4.148752508,2.837337919,2.455290442,10.74,5.292628362,768,423,10.59546516,No,BCC (β),Arc Melting,700°C/2h → Furnace Cool,Slow
65,24,6,5,47.38649139,340.8084202,4.149828146,2.835203126,2.453655021,11.04,5.288858147,780,462,9.134964938,Yes,BCC (β),Cold Rolling + Annealing,500°C/4h → Air Cool,Slow
64,24,6,6,46.46878331,292.0261351,4.150919453,2.833037234,2.451995776,11.34,5.28503301,792,406,6.635713809,Yes,FCC/HCP (α),Cold Rolling + Annealing,500°C/4h → Air Cool,Slow
63,24,6,7,46.44176324,243.9621654,4.152026774,2.83083956,2.450312183,11.64,5.281151742,804,389,12.86840218,Yes,FCC/HCP (α),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
62,24,6,8,47.13884232,197.5945834,4.153150465,2.828609397,2.448603701,11.94,5.277213098,816,390,5.52826602,Yes,FCC/HCP (α),Cold Rolling + Annealing,800°C/1h → Water Quench,Slow
61,24,6,9,48.3769708,153.9832458,4.154290891,2.826346021,2.446869775,12.24,5.273215796,828,465,12.97563886,Yes,FCC/HCP (α),Arc Melting,800°C/1h → Water Quench,Slow
60,24,6,10,49.98879016,114.1857284,4.155448428,2.824048684,2.445109833,12.54,5.269158516,840,373,14.99285491,Yes,FCC/HCP (α),Laser Additive Manufacturing,800°C/1h → Water Quench,Fast
59,24,6,11,51.83632153,79.16712362,4.156623466,2.821716615,2.443323283,12.84,5.265039899,852,490,10.72834353,Yes,FCC/HCP (α),Cold Rolling + Annealing,1000°C/1h → Water Quench,Fast
58,24,6,12,53.81314508,49.71980605,4.157816402,2.819349022,2.441509519,13.14,5.260858541,864,407,13.64514677,Yes,FCC/HCP (α),Arc Melting,800°C/1h → Water Quench,Fast
65,24,7,4,47.57777036,361.2207317,4.1496079,2.839489319,2.458429884,11.21,5.297919203,778,430,14.51453819,Yes,BCC (β),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
64,24,7,5,46.28054481,312.9737671,4.150695989,2.837357807,2.456807823,11.51,5.29416563,790,460,11.49409555,Yes,FCC/HCP (α),Arc Melting,700°C/2h → Furnace Cool,Slow
63,24,7,6,45.91981644,265.5325726,4.151800022,2.835195064,2.455161995,11.81,5.290357059,802,359,13.10250534,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),800°C/1h → Water Quench,Slow
62,24,7,7,46.34716207,219.8797724,4.152920351,2.833000397,2.453491873,12.11,5.28649227,814,427,13.86255125,Yes,FCC/HCP (α),Powder Metallurgy (Sintering),500°C/4h → Air Cool,Slow
